,Area,2,3,4,5,6,7,8
71,1200,Luxembourg,434,404,4267,479,9.83,32
72,1200,Bosnia and Herzegovina,426,422,1947,170,4.57,20
73,1200,Ghana,419,404,3427,459,8.18,32
74,1200,Algeria,409,401,1909,244,4.67,23
75,1200,Qatar,398,375,1866,240,4.69,20
76,1200,Zimbabwe,398,388,3877,424,9.74,31
77,1200,Puerto Rico,393,368,12695,438,32.30,55
78,1200,Georgia,370,356,4328,345,11.70,31
79,1200,Uruguay,342,329,4459,225,13.04,26
80,1200,Cuba,331,320,4042,368,12.21,30
81,1200,Tanzania,307,295,6583,726,21.44,40
82,1200,Malta,305,288,1568,185,5.14,18
83,1200,Oman,296,284,825,108,2.79,15
84,1200,Uganda,287,272,6498,624,22.64,37
85,1200,Kuwait,273,265,2967,220,10.87,25
86,1200,Latvia,266,264,2646,121,9.95,20
87,1200,Ethiopia,265,255,4717,504,17.80,33
88,1200,Ecuador,258,249,6475,359,25.10,34
89,1200,Sri Lanka,245,227,2858,213,11.67,25
90,1200,Botswana,229,223,1611,150,7.03,20
91,1200,Cameroon,220,209,2783,276,12.65,23
92,1200,Armenia,210,208,2681,232,12.77,18
93,1200,Costa Rica,204,195,6104,139,29.92,22
94,1200,Macao,171,160,1568,27,9.17,15
95,1200,Jamaica,166,159,1287,53,7.75,16
96,1200,Panama,164,139,15019,787,91.58,50
97,1200,Macedonia,157,154,636,49,4.05,13
98,1200,Belarus,152,148,1773,100,11.66,19
99,1200,Brunei Darussalam,147,144,1154,115,7.85,13
100,1200,Iraq,138,133,1014,52,7.35,15
101,1200,Bolivia,134,131,3758,247,28.04,26
102,1200,Moldova,131,130,215,19,1.64,7
103,1200,Nepal,130,121,2064,252,15.88,23
104,1200,Palestine,122,117,815,92,6.68,13
105,1200,Malawi,119,116,1870,128,15.71,19
106,1200,Trinidad and Tobago,118,112,1262,88,10.69,18
107,1200,Fiji,108,105,1322,96,12.24,17
108,1200,Zambia,105,98,1417,137,13.50,20
109,1200,Sudan,105,101,1457,78,13.88,17
110,1200,Senegal,103,98,828,52,8.04,13
111,1200,Mongolia,102,99,1538,165,15.08,22
112,1200,Montenegro,97,97,65,18,0.67,4
113,1200,Burkina Faso,92,90,1839,205,19.99,22
114,1200,Cambodia,92,90,1224,122,13.30,18
115,1200,Azerbaijan,91,88,191,23,2.10,7
116,1200,Namibia,88,83,1864,123,21.18,19
117,1200,Syrian Arab Republic,83,78,2013,34,24.25,15
118,1200,Guatemala,76,75,1105,66,14.54,19
119,1200,Uzbekistan,72,70,1419,47,19.71,9
120,1200,Bahrain,72,68,539,18,7.49,12
121,1200,Congo,70,65,1385,60,19.79,17
122,1200,Yemen,70,70,738,28,10.54,9
123,1200,Guam,69,66,1142,103,16.55,20
124,1200,Papua New Guinea,67,65,949,47,14.16,13
125,1200,Madagascar,64,59,2862,281,44.72,20
126,1200,Swaziland,61,58,462,2,7.57,10
127,1200,C?te d¡¯Ivoire,59,59,324,27,5.49,9
128,1200,Mozambique,59,58,459,32,7.78,13
129,1200,Libya,58,54,500,18,8.62,10
130,1200,Mauritius,58,54,783,59,13.50,12
131,1200,Barbados,56,55,446,27,7.96,11
132,1200,Gabon,54,53,956,125,17.70,12
133,1200,New Caledonia,52,45,2103,108,40.44,18
134,1200,Guadeloupe,52,52,586,31,11.27,12
135,1200,Mali,50,46,1793,57,35.86,16
136,1200,Kyrgyzstan,48,48,205,25,4.27,9
137,1200,Dominican Republic,48,45,545,31,11.35,13
138,1200,El Salvador,41,40,174,7,4.24,6
139,1200,Myanmar,39,36,587,119,15.05,10
140,1200,Martinique,38,29,617,12,16.24,9
141,1200,Rwanda,38,37,283,45,7.45,9
142,1200,Laos,37,33,1029,63,27.81,10
143,1200,Greenland,34,33,861,56,25.32,10
144,1200,Lesotho,33,33,276,3,8.36,9
145,1200,San Marino,33,33,19,0,0.58,2
146,1200,Benin,32,32,250,9,7.81,6
147,1200,French Guiana,32,30,911,30,28.47,5
148,1200,Ha?ti,30,30,1277,20,42.57,11
149,1200,Faroe Islands,29,27,834,67,28.76,11
150,1200,Dominica,28,26,410,72,14.64,12
151,1200,Nicaragua,28,23,375,27,13.39,7
152,1200,Niger,27,26,320,18,11.85,10
153,1200,Tajikistan,26,26,183,9,7.04,6
154,1200,French Polynesia,26,26,282,8,10.85,9
155,1200,Gambia,26,26,1406,64,54.08,17
156,1200,Reunion,25,24,18,1,0.72,2
157,1200,Afghanistan,24,24,118,17,4.92,7
158,1200,Eritrea,22,22,637,27,28.95,7
159,1200,Paraguay,22,22,1171,4,53.23,6
160,1200,Grenada,21,20,404,6,19.24,7
161,1200,Sierra Leone,21,21,638,29,30.38,6
162,1200,Democratic Republic Congo,20,19,229,3,11.45,8
163,1200,Honduras,20,20,1400,12,70.00,10
164,1200,Bahamas,19,19,313,32,16.47,7
165,1200,Belize,18,18,349,10,19.39,6
166,1200,Vanuatu,17,17,198,5,11.65,6
167,1200,Gibraltar,17,15,433,53,25.47,10
168,1200,Monaco,16,14,396,25,24.75,9
169,1200,Togo,16,15,13,1,0.81,3
170,1200,Central African Republic,15,15,80,6,5.33,5
171,1200,Liberia,15,13,111,9,7.40,4
172,1200,Bhutan,14,14,54,5,3.86,4
173,1200,Chad,13,11,389,29,29.92,6
174,1200,North Korea,11,11,119,0,10.82,5
175,1200,Bermuda,11,10,2981,50,271.00,5
176,1200,Burundi,10,9,15,2,1.50,2
177,1200,Guyana,10,10,44,0,4.40,4
178,1200,Antigua and Barbuda,10,10,35,1,3.50,3
179,1200,Liechtenstein,10,10,77,0,7.70,3
180,1200,American Samoa,9,9,619,3,68.78,6
181,1200,Angola,9,9,11,1,1.22,2
182,1200,Cayman Islands,8,7,15,0,1.88,2
183,1200,Guinea,8,7,655,2,81.88,5
184,1200,Virgin Islands (U.S.),8,6,36,1,4.50,3
185,1200,Andorra,7,6,51,3,7.29,3
186,1200,Solomon Islands,7,6,24,1,3.43,3
187,1200,Mauritania,7,7,14,1,2.00,2
188,1200,Samoa,7,7,154,9,22.00,4
189,1200,Equatorial Guinea,6,6,2,0,0.33,1
190,1200,Netherlands Antilles,6,6,115,5,19.17,4
191,1200,Suriname,5,5,88,1,17.60,4
192,1200,Seychelles,5,4,800,5,160.00,2
193,1200,Somalia,5,4,22,0,4.40,2
194,1200,Guinea-Bissau,5,5,95,11,19.00,3
195,1200,Turkmenistan,4,4,50,0,12.50,3
196,1200,Marshall Islands,4,4,32,5,8.00,2
197,1200,Cook Islands,3,3,109,2,36.33,2
198,1200,Djibouti,3,3,6,0,2.00,1
199,1200,Palau,3,2,30,2,10.00,1
200,1200,Maldives,3,3,261,7,87.00,2
201,1200,United States Minor Outlying Islands,3,3,60,0,20.00,3
202,1200,Tonga,3,2,6,0,2.00,1
203,1200,Montserrat,3,3,22,2,7.33,1
204,1200,Vatican City State,2,2,3,0,1.50,1
205,1200,Comoros,2,1,0,0,0.00,0
206,1200,Kiribati,2,2,27,0,13.50,1
207,1200,British Indian Ocean Territory,2,2,73,0,36.50,2
208,1200,Saint Vincent and the Grenadines,2,1,6,0,3.00,1
209,1200,Virgin Islands (British),2,2,1,0,0.50,1
210,1200,Falkland Islands (Malvinas),2,2,220,0,110.00,1
211,1200,Cape Verde,2,2,0,0,0.00,0
212,1200,Federated States of Micronesia,2,2,0,0,0.00,0
213,1200,Mayotte,1,1,2,0,2.00,1
214,1200,Northern Mariana Islands,1,1,8,0,8.00,1
215,1200,Heard Island and McDonald Islands,1,1,1,0,1.00,1
216,1200,Saint Kitts and Nevis,1,1,5,1,5.00,1
217,1200,Svalbard and Jan Mayen,1,1,0,0,0.00,0
218,1200,Aruba,1,1,0,0,0.00,0
219,1200,South Georgia and the South Sandwich Islands,1,0,3,0,3.00,1
0,1300,United States,1543070,1474614,60255044,28260543,39.05,1177
1,1300,China,472065,464325,5985632,2728218,12.68,375
2,1300,Japan,396966,388231,10555954,2570001,26.59,562
3,1300,United Kingdom,371715,352988,13962462,2752542,37.56,734
4,1300,Germany,361134,348510,12263244,2695092,33.96,656
5,1300,France,257686,248197,8237495,1526582,31.97,567
6,1300,Italy,211125,200335,5868251,1199287,27.80,489
7,1300,Canada,207293,199976,6886526,1181661,33.22,545
8,1300,India,160476,155943,1994299,662728,12.43,262
9,1300,Spain,150048,144596,4040055,811180,26.93,416
10,1300,Australia,134038,128481,4054836,720446,30.25,452
11,1300,South Korea,122623,119954,2292908,439394,18.70,315
12,1300,Netherlands,122063,116992,4552974,650319,37.30,483
13,1300,Switzerland,92818,89449,3743976,414337,40.34,491
14,1300,Sweden,90062,87481,3204246,424525,35.58,426
15,1300,Brazil,85682,83640,1330373,406505,15.53,230
16,1300,Russian Federation,79623,78415,868070,204845,10.90,241
17,1300,Belgium,66503,63862,2238278,275282,33.66,385
18,1300,Poland,62044,60718,971689,199313,15.66,236
19,1300,Taiwan,58072,56981,1171259,203372,20.17,235
20,1300,Denmark,56273,54498,1973811,257853,35.08,371
21,1300,Israel,47109,45373,1677225,199224,35.60,355
22,1300,Austria,46460,44617,1465297,175981,31.54,331
23,1300,Turkey,42211,40389,603396,115268,14.29,194
24,1300,Finland,37759,36757,1317730,167724,34.90,320
25,1300,Iran,36570,35848,369272,129722,10.10,141
26,1300,Czech Republic,33543,32614,645379,120633,19.24,214
27,1300,Greece,29847,28512,718947,94424,24.09,236
28,1300,Norway,29397,28391,930762,114674,31.66,282
29,1300,Portugal,28791,27994,672251,111762,23.35,220
30,1300,Mexico,28381,27690,515191,90839,18.15,197
31,1300,Argentina,27769,27231,522878,97956,18.83,190
32,1300,Singapore,26499,25683,839164,88099,31.67,266
33,1300,Hungary,25610,24876,582199,81844,22.73,229
34,1300,New Zealand,23396,22544,672690,81078,28.75,252
35,1300,Ireland,21304,20464,692890,70763,32.52,257
36,1300,South Africa,21224,20491,414427,74870,19.53,182
37,1300,Hong Kong,20654,20040,601412,66794,29.12,225
38,1300,Egypt,19356,19057,209300,34870,10.81,118
39,1300,Thailand,17460,16960,272062,41866,15.58,144
40,1300,Malaysia,15972,15634,164490,34849,10.30,114
41,1300,Saudi Arabia,15226,14852,192821,23666,12.66,138
42,1300,Chile,12169,11897,248145,39007,20.39,151
43,1300,Slovakia,12067,11847,202483,32499,16.78,139
44,1300,Ukraine,11399,11246,105653,18593,9.27,112
45,1300,Romania,10111,9866,93708,15595,9.27,99
46,1300,Pakistan,10105,9868,115600,23796,11.44,112
47,1300,Slovenia,8497,8252,176393,29080,20.76,130
48,1300,Bulgaria,8270,8132,111082,14401,13.43,110
49,1300,Croatia,8185,7926,131188,19057,16.03,126
50,1300,Nigeria,7010,6904,62562,11899,8.92,82
51,1300,Tunisia,6955,6818,89381,16110,12.85,93
52,1300,Serbia,6776,6600,57389,11509,8.47,73
53,1300,Colombia,6397,6105,94036,14017,14.70,109
54,1300,Estonia,4276,4167,126282,14368,29.53,138
55,1300,Indonesia,4003,3940,50514,4701,12.62,81
56,1300,Cuba,3650,3572,59776,10252,16.38,87
57,1300,Morocco,3418,3358,51010,5911,14.92,86
58,1300,Venezuela,3405,3336,62121,6166,18.24,97
59,1300,Kenya,3317,3252,64228,8331,19.36,96
60,1300,Viet Nam,3211,3160,44426,4044,13.84,76
61,1300,Philippines,3175,3106,68868,6679,21.69,112
62,1300,Bangladesh,3144,3084,33360,5531,10.61,66
63,1300,Belarus,3057,3024,33095,4609,10.83,74
64,1300,Uruguay,2934,2870,67744,9204,23.09,100
65,1300,Lithuania,2897,2858,57198,6601,19.74,93
66,1300,United Arab Emirates,2734,2625,49265,4953,18.02,94
67,1300,Algeria,2561,2524,28690,3675,11.20,62
68,1300,Jordan,2322,2283,32081,2628,13.82,70
69,1300,Lebanon,2233,2143,43200,3235,19.35,88
70,1300,Iceland,2144,2076,111937,6268,52.21,158
71,1300,Puerto Rico,1931,1898,49733,3108,25.76,95
72,1300,Luxembourg,1827,1744,42928,3611,23.50,82
73,1300,Ethiopia,1710,1692,20009,3132,11.70,53
74,1300,Peru,1701,1648,35677,3265,20.97,78
75,1300,Kazakhstan,1655,1636,6564,888,3.97,36
76,1300,Cameroon,1653,1625,22520,3920,13.62,56
77,1300,Kuwait,1523,1487,23942,2428,15.72,61
78,1300,Latvia,1476,1448,27332,2892,18.52,70
79,1300,Uganda,1447,1423,24353,3810,16.83,65
80,1300,Cyprus,1424,1368,23145,2245,16.25,65
81,1300,Qatar,1422,1353,16875,1668,11.87,56
82,1300,Tanzania,1346,1325,23113,2794,17.17,65
83,1300,Costa Rica,1298,1273,43492,3908,33.51,98
84,1300,Sri Lanka,1273,1232,20018,1591,15.73,60
85,1300,Ghana,1245,1215,18652,1855,14.98,62
86,1300,Iraq,1190,1171,7866,855,6.61,36
87,1300,Panama,1173,1152,36453,3636,31.08,91
88,1300,Nepal,1141,1092,13799,1933,12.09,50
89,1300,Armenia,1098,1074,9644,1997,8.78,43
90,1300,Oman,1032,1003,13896,1634,13.47,52
91,1300,Georgia,1025,999,14031,1183,13.69,58
92,1300,Ecuador,1024,997,17401,1590,16.99,55
93,1300,Macedonia,829,803,10693,677,12.90,47
94,1300,Sudan,826,810,10638,840,12.88,44
95,1300,Syrian Arab Republic,825,802,14498,1335,17.57,59
96,1300,Senegal,795,779,12785,1134,16.08,52
97,1300,Zimbabwe,720,701,11437,1155,15.88,53
98,1300,Burkina Faso,645,634,11365,1419,17.62,49
99,1300,Macao,626,615,7063,924,11.28,39
100,1300,C?te d¡¯Ivoire,604,595,9007,670,14.91,48
101,1300,Malawi,575,565,10525,1324,18.30,48
102,1300,Bosnia and Herzegovina,557,543,5594,333,10.04,35
103,1300,Uzbekistan,548,544,7268,694,13.26,44
104,1300,Madagascar,541,532,9784,1033,18.09,44
105,1300,Benin,535,524,7484,1016,13.99,43
106,1300,Jamaica,488,474,11821,626,24.22,43
107,1300,Bolivia,487,483,10915,793,22.41,51
108,1300,Trinidad and Tobago,478,461,8058,530,16.86,44
109,1300,Palestine,471,466,6356,589,13.49,38
110,1300,Gambia,466,457,14281,998,30.65,59
111,1300,Botswana,438,435,7105,643,16.22,39
112,1300,Mongolia,427,414,6797,383,15.92,36
113,1300,Congo,422,416,5599,444,13.27,34
114,1300,Malta,409,385,8534,382,20.87,44
115,1300,Moldova,409,405,5081,410,12.42,37
116,1300,Libya,404,395,3681,181,9.11,27
117,1300,Mali,390,381,8963,822,22.98,45
118,1300,Azerbaijan,385,382,3725,271,9.68,29
119,1300,Zambia,382,376,6179,635,16.18,41
120,1300,Gabon,342,332,8063,591,23.58,45
121,1300,Cambodia,341,335,4795,504,14.06,36
122,1300,Mozambique,338,329,5148,590,15.23,35
123,1300,Papua New Guinea,315,313,7564,530,24.01,43
124,1300,Bahrain,310,298,3663,252,11.82,29
125,1300,New Caledonia,305,298,6390,573,20.95,39
126,1300,Yemen,297,294,3212,228,10.81,30
127,1300,Guadeloupe,280,263,4558,351,16.28,34
128,1300,Mauritius,279,271,5133,337,18.40,31
129,1300,Rwanda,247,241,3865,300,15.65,32
130,1300,Guatemala,246,233,4119,245,16.74,34
131,1300,Monaco,245,234,6155,775,25.12,42
132,1300,Namibia,242,237,2736,247,11.31,27
133,1300,Niger,236,232,3562,291,15.09,31
134,1300,Albania,223,217,2876,152,12.90,28
135,1300,French Polynesia,221,216,4917,356,22.25,41
136,1300,Myanmar,215,206,2850,169,13.26,29
137,1300,Laos,204,201,3694,285,18.11,33
138,1300,Barbados,188,180,6853,194,36.45,32
139,1300,Brunei Darussalam,180,174,3149,234,17.49,31
140,1300,Paraguay,176,171,3566,107,20.26,32
141,1300,Fiji,164,164,2964,247,18.07,28
142,1300,North Korea,154,148,4684,5,30.42,33
143,1300,Montenegro,142,138,611,71,4.30,12
144,1300,French Guiana,140,136,3099,135,22.14,29
145,1300,Togo,133,132,1387,104,10.43,21
146,1300,Kyrgyzstan,124,121,1475,55,11.90,21
147,1300,Nicaragua,118,114,1485,118,12.58,24
148,1300,Guam,118,117,3741,137,31.70,38
149,1300,Dominican Republic,117,115,1999,63,17.09,25
150,1300,Honduras,105,101,1771,83,16.87,24
151,1300,Grenada,103,98,935,30,9.08,14
152,1300,Liechtenstein,95,90,1699,102,17.88,23
153,1300,Guinea,92,92,2018,80,21.93,23
154,1300,Angola,91,87,1160,74,12.75,20
155,1300,Swaziland,90,89,1836,48,20.40,24
156,1300,El Salvador,88,82,1336,56,15.18,19
157,1300,Tajikistan,87,86,477,17,5.48,9
158,1300,Greenland,86,86,1550,135,18.02,22
159,1300,Guinea-Bissau,86,80,1727,451,20.08,23
160,1300,Seychelles,83,77,2277,114,27.43,22
161,1300,Reunion,78,72,2688,26,34.46,23
162,1300,Saint Kitts and Nevis,76,76,455,42,5.99,11
163,1300,Democratic Republic Congo,75,73,1501,27,20.01,17
164,1300,Central African Republic,69,68,1078,37,15.62,15
165,1300,Faroe Islands,67,63,1607,93,23.99,20
166,1300,Bhutan,65,63,481,61,7.40,13
167,1300,Sierra Leone,64,62,523,50,8.17,13
168,1300,Martinique,63,62,1118,33,17.75,16
169,1300,Netherlands Antilles,57,53,1328,16,23.30,21
170,1300,Suriname,56,55,1123,75,20.05,19
171,1300,Ha?ti,56,54,1152,73,20.57,16
172,1300,Guyana,55,55,1119,32,20.35,15
173,1300,Vanuatu,52,50,722,146,13.88,15
174,1300,Bahamas,51,51,1551,77,30.41,20
175,1300,Bermuda,51,50,1972,59,38.67,19
176,1300,Afghanistan,49,46,419,32,8.55,12
177,1300,Eritrea,46,46,651,12,14.15,12
178,1300,Burundi,40,39,523,14,13.08,13
179,1300,Mauritania,39,37,503,30,12.90,12
180,1300,Dominica,38,36,651,6,17.13,12
181,1300,Chad,37,36,405,20,10.95,11
182,1300,Samoa,31,31,449,60,14.48,12
183,1300,Cayman Islands,31,30,389,9,12.55,8
184,1300,Lesotho,29,28,359,16,12.38,12
185,1300,Solomon Islands,28,26,238,24,8.50,10
186,1300,Belize,28,28,563,15,20.11,10
187,1300,San Marino,27,27,664,9,24.59,14
188,1300,Liberia,26,26,435,5,16.73,11
189,1300,Equatorial Guinea,26,26,248,22,9.54,9
190,1300,Andorra,23,22,175,0,7.61,6
191,1300,Palau,23,23,744,22,32.35,14
192,1300,Antigua and Barbuda,22,21,120,4,5.45,6
193,1300,Maldives,21,20,163,16,7.76,8
194,1300,Virgin Islands (U.S.),21,19,979,5,46.62,14
195,1300,Federated States of Micronesia,19,18,554,9,29.16,11
196,1300,American Samoa,18,17,395,30,21.94,10
197,1300,Turkmenistan,15,15,308,0,20.53,7
198,1300,Cape Verde,14,14,245,18,17.50,6
199,1300,Djibouti,13,13,117,5,9.00,6
200,1300,Falkland Islands (Malvinas),13,13,239,15,18.38,6
201,1300,Timor-Leste,12,12,41,18,3.42,3
202,1300,Saint Lucia,11,9,187,1,17.00,5
203,1300,Comoros,9,8,27,1,3.00,3
204,1300,Tonga,9,9,120,2,13.33,6
205,1300,Aruba,9,8,60,0,6.67,3
206,1300,Gibraltar,9,9,168,20,18.67,7
207,1300,Anguilla,7,7,40,4,5.71,3
208,1300,Saint Vincent and the Grenadines,6,6,33,1,5.50,2
209,1300,Northern Mariana Islands,6,6,59,4,9.83,5
210,1300,Virgin Islands (British),6,6,179,2,29.83,5
211,1300,Sao Tome and Principe,6,6,167,5,27.83,5
212,1300,Mayotte,5,5,37,1,7.40,4
213,1300,Marshall Islands,5,4,19,1,3.80,2
214,1300,Nauru,5,5,19,5,3.80,3
215,1300,Kiribati,4,3,11,0,2.75,2
216,1300,Cook Islands,4,4,85,6,21.25,3
217,1300,Somalia,4,4,60,0,15.00,4
218,1300,Saint Helena,3,3,29,0,9.67,3
219,1300,United States Minor Outlying Islands,3,3,37,0,12.33,2
220,1300,Turks and Caicos Islands,3,3,25,3,8.33,2
221,1300,South Georgia and the South Sandwich Islands,2,2,18,0,9.00,2
222,1300,Tokelau,2,2,0,0,0.00,0
223,1300,Bouvet Island,2,2,25,0,12.50,1
224,1300,Norfolk Island,2,2,12,0,6.00,2
225,1300,Christmas Island,2,2,13,0,6.50,1
226,1300,British Indian Ocean Territory,1,1,8,0,8.00,1
227,1300,Vatican City State,1,1,6,0,6.00,1
228,1300,French Southern Territories,1,1,10,0,10.00,1
229,1300,Tuvalu,1,1,0,0,0.00,0
230,1300,Niue,1,1,0,0,0.00,0
231,1300,Svalbard and Jan Mayen,1,1,7,0,7.00,1
232,1300,Wallis and Futuna,1,1,1,0,1.00,1
0,1400,United States,232579,216320,4673139,1876119,20.09,559
1,1400,United Kingdom,78679,74104,1230010,334773,15.63,274
2,1400,China,52996,52343,222498,80657,4.20,133
3,1400,Germany,36571,34879,316512,65649,8.65,176
4,1400,Australia,35397,34055,457512,94758,12.93,189
5,1400,Canada,28429,26935,545667,68827,19.19,237
6,1400,India,22400,21965,101057,29442,4.51,98
7,1400,France,20346,19361,237590,32095,11.68,172
8,1400,Netherlands,18337,17570,384045,55928,20.94,211
9,1400,Spain,18310,17727,212889,45576,11.63,142
10,1400,Italy,15691,14911,181570,39010,11.57,135
11,1400,Taiwan,15196,14944,178175,36914,11.73,135
12,1400,Hong Kong,12045,11721,267003,28478,22.17,184
13,1400,Japan,10910,10684,86740,14209,7.95,103
14,1400,Sweden,10702,10369,175460,27409,16.40,151
15,1400,South Korea,10476,10246,147665,16968,14.10,136
16,1400,Malaysia,10257,10163,42153,13104,4.11,72
17,1400,Brazil,8887,8729,40214,10030,4.53,68
18,1400,Finland,8427,8197,115529,18502,13.71,120
19,1400,Switzerland,8214,7801,120853,10355,14.71,131
20,1400,New Zealand,7688,7377,108983,10939,14.18,112
21,1400,Singapore,6997,6756,132829,9026,18.98,133
22,1400,Belgium,6873,6539,107041,10713,15.57,123
23,1400,Denmark,6339,6045,103514,10673,16.33,120
24,1400,Turkey,5987,5827,69976,9689,11.69,100
25,1400,Norway,5840,5665,83017,10376,14.22,111
26,1400,Russian Federation,5628,5569,10582,2553,1.88,39
27,1400,Romania,5343,5316,4816,1666,0.90,22
28,1400,Portugal,5283,5115,47405,6788,8.97,81
29,1400,Austria,5113,4866,63230,6279,12.37,103
30,1400,Israel,5073,4917,90138,10216,17.77,117
31,1400,South Africa,5063,4952,26175,4643,5.17,60
32,1400,Greece,5026,4875,53584,6519,10.66,87
33,1400,Poland,4835,4726,20248,4960,4.19,47
34,1400,Iran,4378,4317,21925,5719,5.01,51
35,1400,Ireland,3798,3635,45786,4089,12.06,83
36,1400,Czech Republic,3369,3330,8176,3278,2.43,31
37,1400,Thailand,2997,2935,22343,2306,7.46,54
38,1400,Indonesia,2752,2722,6013,923,2.18,34
39,1400,Mexico,2434,2350,16175,1803,6.65,50
40,1400,United Arab Emirates,2255,2198,15874,1557,7.04,49
41,1400,Slovenia,2196,2142,16178,2275,7.37,50
42,1400,Lithuania,2010,1973,11628,5931,5.79,39
43,1400,Saudi Arabia,1822,1775,14317,1081,7.86,49
44,1400,Croatia,1755,1716,4883,1202,2.78,28
45,1400,Colombia,1706,1654,6906,1064,4.05,35
46,1400,Pakistan,1704,1678,5170,851,3.03,29
47,1400,Nigeria,1608,1588,5363,768,3.34,29
48,1400,Tunisia,1571,1550,4686,820,2.98,29
49,1400,Egypt,1567,1539,10701,1132,6.83,42
50,1400,Chile,1566,1503,12697,1709,8.11,46
51,1400,Hungary,1405,1351,9433,966,6.71,44
52,1400,Argentina,1289,1251,5959,541,4.62,31
53,1400,Slovakia,1168,1160,2974,1131,2.55,21
54,1400,Jordan,965,954,4147,485,4.30,29
55,1400,Cyprus,851,830,13537,909,15.91,51
56,1400,Estonia,725,707,3534,788,4.87,24
57,1400,Ukraine,719,705,1257,218,1.75,18
58,1400,Serbia,705,689,1526,392,2.16,16
59,1400,Viet Nam,620,612,4260,680,6.87,31
60,1400,Kuwait,595,589,6133,345,10.31,33
61,1400,Lebanon,589,571,6393,511,10.85,38
62,1400,Ghana,582,578,2988,569,5.13,26
63,1400,Philippines,573,551,4976,330,8.68,31
64,1400,Qatar,548,538,2997,244,5.47,22
65,1400,Bangladesh,546,535,1982,205,3.63,20
66,1400,Bulgaria,522,509,1728,158,3.31,20
67,1400,Oman,514,505,2334,244,4.54,24
68,1400,Kenya,492,471,2857,368,5.81,27
69,1400,Luxembourg,488,458,2591,301,5.31,26
70,1400,Morocco,440,434,1545,123,3.51,18
71,1400,Macao,431,421,3173,180,7.36,29
72,1400,Kazakhstan,407,405,1190,83,2.92,14
73,1400,Sri Lanka,399,391,2132,175,5.34,21
74,1400,Latvia,371,364,1369,202,3.69,14
75,1400,Algeria,367,360,893,228,2.43,15
76,1400,Venezuela,322,321,1457,81,4.52,16
77,1400,Peru,299,288,2118,81,7.08,24
78,1400,Iceland,267,257,3104,268,11.63,25
79,1400,Georgia,229,221,3101,22,13.54,25
80,1400,Tanzania,223,217,1177,117,5.28,17
81,1400,Bahrain,210,209,1437,57,6.84,18
82,1400,Costa Rica,192,185,1751,85,9.12,20
83,1400,Trinidad and Tobago,190,181,1897,81,9.98,24
84,1400,Uganda,190,186,1034,106,5.44,17
85,1400,Macedonia,183,180,428,105,2.34,11
86,1400,Mauritius,183,179,2002,130,10.94,25
87,1400,Jamaica,178,173,1138,61,6.39,16
88,1400,Fiji,170,168,1541,101,9.06,20
89,1400,Liechtenstein,163,155,1788,203,10.97,24
90,1400,Botswana,162,162,1378,182,8.51,19
91,1400,Ethiopia,153,152,1009,112,6.59,16
92,1400,Bosnia and Herzegovina,146,141,384,25,2.63,10
93,1400,Uruguay,145,141,790,78,5.45,11
94,1400,Ecuador,137,133,435,56,3.18,10
95,1400,Malta,137,128,1059,41,7.73,17
96,1400,Cuba,135,128,540,61,4.00,12
97,1400,Mongolia,131,129,188,17,1.44,5
98,1400,Zimbabwe,129,125,1294,63,10.03,15
99,1400,Palestine,111,108,597,57,5.38,12
100,1400,Puerto Rico,110,105,680,42,6.18,12
101,1400,Barbados,102,100,1121,55,10.99,19
102,1400,Iraq,92,89,213,14,2.32,7
103,1400,Brunei Darussalam,91,90,503,54,5.53,14
104,1400,Belarus,91,86,442,106,4.86,12
105,1400,Cameroon,83,81,481,63,5.80,10
106,1400,Nepal,77,72,403,37,5.23,12
